Record ID,Timestamp,Barometer
7022352,7/12/2022 8:00,30.018
7022353,7/12/2022 8:01,30.016
7022355,7/12/2022 8:02,30.016
7022356,7/12/2022 8:03,30.016
7022359,7/12/2022 8:04,30.019
7022360,7/12/2022 8:05,30.018
7022361,7/12/2022 8:06,30.017
7022362,7/12/2022 8:07,30.021
7022365,7/12/2022 8:08,30.017
7022368,7/12/2022 8:09,30.021
7022371,7/12/2022 8:10,30.019
7022374,7/12/2022 8:11,30.021
7022377,7/12/2022 8:12,30.021
7022380,7/12/2022 8:13,30.021
7022383,7/12/2022 8:14,30.021
7022386,7/12/2022 8:15,30.022
7022389,7/12/2022 8:17,30.022
7022392,7/12/2022 8:18,30.02
7022393,7/12/2022 8:19,30.02
7022395,7/12/2022 8:20,30.022
7022398,7/12/2022 8:21,30.023
7022400,7/12/2022 8:22,30.021
7022403,7/12/2022 8:23,30.024
7022406,7/12/2022 8:24,30.021
7022409,7/12/2022 8:25,30.025
7022412,7/12/2022 8:26,30.025
7022415,7/12/2022 8:27,30.025
7022416,7/12/2022 8:28,30.026
7022419,7/12/2022 8:29,30.027
7022421,7/12/2022 8:30,30.028
7022422,7/12/2022 8:31,30.028
7022425,7/12/2022 8:32,30.028
7022428,7/12/2022 8:33,30.027
7022429,7/12/2022 8:34,30.028
7022432,7/12/2022 8:35,30.029
7022433,7/12/2022 8:36,30.03
7022436,7/12/2022 8:37,30.03
7022438,7/12/2022 8:38,30.029
7022439,7/12/2022 8:39,30.032
7022441,7/12/2022 8:40,30.032
7022444,7/12/2022 8:41,30.032
7022447,7/12/2022 8:42,30.03
7022449,7/12/2022 8:43,30.031
7022452,7/12/2022 8:44,30.031
7022453,7/12/2022 8:49,30.031
7022456,7/12/2022 8:50,30.033
7022459,7/12/2022 8:51,30.034
7022461,7/12/2022 8:52,30.034
7022464,7/12/2022 8:53,30.034
7022465,7/12/2022 8:54,30.035
7022468,7/12/2022 8:55,30.035
7022471,7/12/2022 8:56,30.035
7022474,7/12/2022 8:57,30.037
7022476,7/12/2022 8:58,30.039
7022478,7/12/2022 8:59,30.036
7022480,7/12/2022 9:00,30.037
7022483,7/12/2022 9:01,30.039
7022484,7/12/2022 9:02,30.038
7022486,7/12/2022 9:03,30.038
7022488,7/12/2022 9:04,30.038
7022491,7/12/2022 9:05,30.04
7022494,7/12/2022 9:06,30.039
7022497,7/12/2022 9:07,30.04
7022500,7/12/2022 9:08,30.038
7022501,7/12/2022 9:09,30.038
7022503,7/12/2022 9:10,30.038
7022505,7/12/2022 9:11,30.039
7022506,7/12/2022 9:12,30.042
7022508,7/12/2022 9:13,30.042
7022509,7/12/2022 9:14,30.039
7022511,7/12/2022 9:15,30.042
7022513,7/12/2022 9:16,30.043
7022516,7/12/2022 9:17,30.039
7022519,7/12/2022 9:18,30.04
7022521,7/12/2022 9:19,30.041
7022523,7/12/2022 9:20,30.038
7022524,7/12/2022 9:21,30.04
7022527,7/12/2022 9:22,30.04
7022529,7/12/2022 9:23,30.037
7022531,7/12/2022 9:24,30.037
7022534,7/12/2022 9:25,30.036
7022535,7/12/2022 9:26,30.037
7022538,7/12/2022 9:27,30.037
7022539,7/12/2022 9:28,30.036
7022542,7/12/2022 9:29,30.035
7022544,7/12/2022 9:30,30.037
7022547,7/12/2022 9:31,30.038
7022550,7/12/2022 9:32,30.037
7022553,7/12/2022 9:33,30.038
7022555,7/12/2022 9:34,30.039
7022557,7/12/2022 9:35,30.036
7022559,7/12/2022 9:36,30.035
7022562,7/12/2022 9:37,30.034
7022564,7/12/2022 9:38,30.034
7022567,7/12/2022 9:39,30.035
7022569,7/12/2022 9:40,30.037
7022571,7/12/2022 9:41,30.037
7022572,7/12/2022 9:42,30.039
7022574,7/12/2022 9:43,30.036
7022576,7/12/2022 9:44,30.036
7022577,7/12/2022 9:49,30.039
7022580,7/12/2022 9:50,30.039
7022582,7/12/2022 9:51,30.039
7022584,7/12/2022 9:52,30.039
7022585,7/12/2022 9:53,30.04
7022588,7/12/2022 9:54,30.039
7022591,7/12/2022 9:55,30.041
7022592,7/12/2022 9:56,30.04
7022594,7/12/2022 9:57,30.041
7022596,7/12/2022 9:58,30.039
7022599,7/12/2022 9:59,30.041
7022602,7/12/2022 10:00,30.043
7022603,7/12/2022 10:01,30.042
7022604,7/12/2022 10:02,30.041
7022605,7/12/2022 10:03,30.039
7022607,7/12/2022 10:04,30.04
7022609,7/12/2022 10:05,30.039
7022611,7/12/2022 10:06,30.041
7022612,7/12/2022 10:07,30.039
7022614,7/12/2022 10:08,30.039
7022617,7/12/2022 10:09,30.041
7022619,7/12/2022 10:10,30.041
7022622,7/12/2022 10:11,30.039
7022623,7/12/2022 10:12,30.041
7022626,7/12/2022 10:13,30.041
7022628,7/12/2022 10:14,30.04
7022631,7/12/2022 10:15,30.04
7022634,7/12/2022 10:16,30.04
7022637,7/12/2022 10:17,30.041
7022639,7/12/2022 10:18,30.041
7022641,7/12/2022 10:19,30.041
7022644,7/12/2022 10:20,30.04
7022647,7/12/2022 10:21,30.041
7022648,7/12/2022 10:22,30.039
7022650,7/12/2022 10:23,30.039
7022653,7/12/2022 10:24,30.039
7022654,7/12/2022 10:25,30.041
7022657,7/12/2022 10:26,30.041
7022660,7/12/2022 10:27,30.037
7022663,7/12/2022 10:28,30.039
7022665,7/12/2022 10:29,30.038
7022667,7/12/2022 10:30,30.037
7022669,7/12/2022 10:31,30.039
7022672,7/12/2022 10:32,30.039
7022673,7/12/2022 10:33,30.036
7022676,7/12/2022 10:34,30.037
7022679,7/12/2022 10:35,30.037
7022682,7/12/2022 10:36,30.037
7022685,7/12/2022 10:37,30.037
7022687,7/12/2022 10:38,30.038
7022690,7/12/2022 10:39,30.037
7022691,7/12/2022 10:40,30.037
7022694,7/12/2022 10:41,30.034
7022696,7/12/2022 10:42,30.035
7022697,7/12/2022 10:43,30.037
7022699,7/12/2022 10:44,30.034
7022702,7/12/2022 10:50,30.034
7022704,7/12/2022 10:51,30.036
7022706,7/12/2022 10:52,30.034
7022708,7/12/2022 10:53,30.035
7022710,7/12/2022 10:54,30.033
7022713,7/12/2022 10:55,30.034
7022714,7/12/2022 10:56,30.031
7022716,7/12/2022 10:57,30.034
7022718,7/12/2022 10:58,30.032
7022720,7/12/2022 10:59,30.033
7022721,7/12/2022 11:00,30.033
7022722,7/12/2022 11:01,30.034
7022725,7/12/2022 11:02,30.033
7022726,7/12/2022 11:03,30.036
7022729,7/12/2022 11:04,30.032
7022732,7/12/2022 11:05,30.034
7022733,7/12/2022 11:06,30.032
7022735,7/12/2022 11:07,30.034
7022738,7/12/2022 11:08,30.033
7022741,7/12/2022 11:09,30.035
7022742,7/12/2022 11:10,30.034
7022744,7/12/2022 11:11,30.035
7022745,7/12/2022 11:12,30.035
7022746,7/12/2022 11:13,30.035
7022748,7/12/2022 11:14,30.035
7022750,7/12/2022 11:15,30.036
7022752,7/12/2022 11:16,30.033
7022755,7/12/2022 11:17,30.034
7022756,7/12/2022 11:18,30.032
7022758,7/12/2022 11:19,30.034
7022759,7/12/2022 11:20,30.034
7022760,7/12/2022 11:21,30.035
7022762,7/12/2022 11:22,30.034
7022765,7/12/2022 11:23,30.034
7022768,7/12/2022 11:24,30.032
7022769,7/12/2022 11:25,30.032
7022772,7/12/2022 11:26,30.033
7022775,7/12/2022 11:27,30.032
7022777,7/12/2022 11:28,30.031
7022778,7/12/2022 11:29,30.032
7022781,7/12/2022 11:30,30.032
7022784,7/12/2022 11:31,30.034
7022786,7/12/2022 11:32,30.034
7022787,7/12/2022 11:33,30.034
7022788,7/12/2022 11:34,30.034
7022790,7/12/2022 11:35,30.034
7022793,7/12/2022 11:36,30.033
7022796,7/12/2022 11:37,30.032
7022797,7/12/2022 11:38,30.033
7022799,7/12/2022 11:39,30.034
7022802,7/12/2022 11:40,30.033
7022804,7/12/2022 11:41,30.035
7022805,7/12/2022 11:42,30.035
7022807,7/12/2022 11:43,30.036
7022808,7/12/2022 11:44,30.035
7022810,7/12/2022 11:49,30.035
7022813,7/12/2022 11:50,30.036
7022816,7/12/2022 11:51,30.038
7022818,7/12/2022 11:52,30.035
7022821,7/12/2022 11:53,30.037
7022824,7/12/2022 11:54,30.038
7022827,7/12/2022 11:55,30.037
7022828,7/12/2022 11:56,30.037
7022831,7/12/2022 11:57,30.037
7022834,7/12/2022 11:58,30.037
7022836,7/12/2022 11:59,30.037
7022839,7/12/2022 12:00,30.038
7022841,7/12/2022 12:01,30.037
7022842,7/12/2022 12:02,30.036
7022845,7/12/2022 12:03,30.037
7022846,7/12/2022 12:04,30.036
7022847,7/12/2022 12:05,30.037
7022850,7/12/2022 12:06,30.038
7022851,7/12/2022 12:07,30.037
7022854,7/12/2022 12:08,30.041
7022855,7/12/2022 12:09,30.039
7022856,7/12/2022 12:10,30.038
7022857,7/12/2022 12:11,30.039
7022859,7/12/2022 12:12,30.041
7022861,7/12/2022 12:13,30.039
7022863,7/12/2022 12:14,30.037
7022865,7/12/2022 12:15,30.039
7022867,7/12/2022 12:16,30.039
7022870,7/12/2022 12:17,30.04
7022873,7/12/2022 12:18,30.04
7022876,7/12/2022 12:19,30.039
7022878,7/12/2022 12:20,30.04
7022880,7/12/2022 12:21,30.039
7022883,7/12/2022 12:22,30.04
7022886,7/12/2022 12:23,30.041
7022888,7/12/2022 12:24,30.039
7022891,7/12/2022 12:25,30.038
7022892,7/12/2022 12:26,30.038
7022895,7/12/2022 12:27,30.038
7022896,7/12/2022 12:28,30.038
7022899,7/12/2022 12:29,30.035
7022902,7/12/2022 12:30,30.037
7022905,7/12/2022 12:31,30.036
7022907,7/12/2022 12:33,30.039
7022910,7/12/2022 12:34,30.035
7022911,7/12/2022 12:35,30.037
7022913,7/12/2022 12:36,30.037
7022914,7/12/2022 12:37,30.036
7022915,7/12/2022 12:38,30.035
7022916,7/12/2022 12:39,30.035
7022919,7/12/2022 12:40,30.037
7022922,7/12/2022 12:41,30.036
7022925,7/12/2022 12:42,30.036
7022926,7/12/2022 12:43,30.038
7022927,7/12/2022 12:44,30.038
7022930,7/12/2022 12:50,30.034
7022931,7/12/2022 12:51,30.036
7022934,7/12/2022 12:52,30.036
7022936,7/12/2022 12:53,30.035
7022937,7/12/2022 12:54,30.035
7022939,7/12/2022 12:55,30.035
7022940,7/12/2022 12:56,30.035
7022942,7/12/2022 12:57,30.033
7022944,7/12/2022 12:58,30.034
7022945,7/12/2022 12:59,30.032
7022946,7/12/2022 13:00,30.033
7022947,7/12/2022 13:01,30.031
7022949,7/12/2022 13:02,30.033
7022951,7/12/2022 13:03,30.03
7022954,7/12/2022 13:04,30.029
7022957,7/12/2022 13:05,30.03
7022960,7/12/2022 13:06,30.029
7022962,7/12/2022 13:07,30.03
7022963,7/12/2022 13:08,30.029
7022966,7/12/2022 13:09,30.028
7022969,7/12/2022 13:10,30.03
7022970,7/12/2022 13:11,30.029
7022972,7/12/2022 13:12,30.028
7022973,7/12/2022 13:13,30.029
7022976,7/12/2022 13:14,30.028
7022979,7/12/2022 13:15,30.028
7022981,7/12/2022 13:16,30.028
7022984,7/12/2022 13:17,30.029
7022987,7/12/2022 13:18,30.028
7022990,7/12/2022 13:19,30.027
7022993,7/12/2022 13:20,30.029
7022995,7/12/2022 13:21,30.029
7022996,7/12/2022 13:22,30.027
7022997,7/12/2022 13:23,30.029
7022999,7/12/2022 13:24,30.027
7023001,7/12/2022 13:25,30.029
7023002,7/12/2022 13:26,30.03
7023005,7/12/2022 13:27,30.027
7023006,7/12/2022 13:28,30.03
7023009,7/12/2022 13:29,30.03
7023011,7/12/2022 13:30,30.029
7023012,7/12/2022 13:31,30.03
7023015,7/12/2022 13:32,30.031
7023016,7/12/2022 13:33,30.031
7023019,7/12/2022 13:34,30.029
7023020,7/12/2022 13:35,30.028
7023023,7/12/2022 13:36,30.028
7023026,7/12/2022 13:37,30.029
7023029,7/12/2022 13:38,30.03
7023032,7/12/2022 13:39,30.028
7023034,7/12/2022 13:40,30.028
7023037,7/12/2022 13:41,30.026
7023039,7/12/2022 13:42,30.025
7023042,7/12/2022 13:43,30.028
7023044,7/12/2022 13:44,30.026
7023046,7/12/2022 13:49,30.027
7023047,7/12/2022 13:50,30.026
7023050,7/12/2022 13:51,30.027
7023051,7/12/2022 13:52,30.028
7023052,7/12/2022 13:53,30.026
7023053,7/12/2022 13:54,30.023
7023056,7/12/2022 13:55,30.025
7023059,7/12/2022 13:56,30.027
7023060,7/12/2022 13:57,30.026
7023063,7/12/2022 13:58,30.027
7023065,7/12/2022 13:59,30.026
7023068,7/12/2022 14:00,30.025
7023071,7/12/2022 14:01,30.027
7023072,7/12/2022 14:02,30.025
7023074,7/12/2022 14:03,30.025
7023076,7/12/2022 14:04,30.025
7023079,7/12/2022 14:05,30.025
7023082,7/12/2022 14:06,30.026
7023083,7/12/2022 14:07,30.025
7023084,7/12/2022 14:08,30.024
7023087,7/12/2022 14:09,30.024
7023088,7/12/2022 14:10,30.024
7023089,7/12/2022 14:11,30.023
7023092,7/12/2022 14:12,30.025
7023095,7/12/2022 14:13,30.025
7023098,7/12/2022 14:14,30.026
7023101,7/12/2022 14:15,30.024
7023102,7/12/2022 14:16,30.024
7023105,7/12/2022 14:17,30.023
7023108,7/12/2022 14:18,30.026
7023110,7/12/2022 14:19,30.022
7023111,7/12/2022 14:20,30.023
7023112,7/12/2022 14:21,30.026
7023115,7/12/2022 14:22,30.022
7023118,7/12/2022 14:23,30.024
7023119,7/12/2022 14:24,30.023
7023120,7/12/2022 14:25,30.024
7023123,7/12/2022 14:26,30.024
7023125,7/12/2022 14:27,30.025
7023128,7/12/2022 14:28,30.024
7023131,7/12/2022 14:29,30.026
7023133,7/12/2022 14:30,30.026
7023136,7/12/2022 14:31,30.027
7023138,7/12/2022 14:32,30.027
7023141,7/12/2022 14:33,30.024
7023142,7/12/2022 14:34,30.025
7023144,7/12/2022 14:35,30.027
7023145,7/12/2022 14:36,30.026
7023148,7/12/2022 14:37,30.026
7023149,7/12/2022 14:38,30.022
7023151,7/12/2022 14:39,30.023
7023154,7/12/2022 14:40,30.023
7023157,7/12/2022 14:41,30.023
7023160,7/12/2022 14:42,30.023
7023163,7/12/2022 14:43,30.021
7023164,7/12/2022 14:44,30.024
7023165,7/12/2022 14:50,30.021
7023168,7/12/2022 14:51,30.02
7023171,7/12/2022 14:52,30.02
7023173,7/12/2022 14:53,30.019
7023175,7/12/2022 14:54,30.018
7023176,7/12/2022 14:55,30.018
7023178,7/12/2022 14:56,30.017
7023179,7/12/2022 14:57,30.018
7023181,7/12/2022 14:58,30.017
7023182,7/12/2022 14:59,30.017
7023184,7/12/2022 15:00,30.017
7023187,7/12/2022 15:01,30.016
7023189,7/12/2022 15:02,30.015
7023191,7/12/2022 15:03,30.014
7023194,7/12/2022 15:04,30.014
7023196,7/12/2022 15:05,30.014
7023197,7/12/2022 15:06,30.015
7023199,7/12/2022 15:07,30.012
7023200,7/12/2022 15:08,30.013
7023203,7/12/2022 15:09,30.011
7023205,7/12/2022 15:10,30.013
7023207,7/12/2022 15:11,30.011
7023210,7/12/2022 15:12,30.013
7023211,7/12/2022 15:13,30.011
7023214,7/12/2022 15:14,30.009
7023217,7/12/2022 15:15,30.009
7023220,7/12/2022 15:16,30.009
7023222,7/12/2022 15:17,30.01
7023225,7/12/2022 15:18,30.008
7023227,7/12/2022 15:19,30.009
7023230,7/12/2022 15:20,30.008
7023233,7/12/2022 15:21,30.005
7023236,7/12/2022 15:22,30.007
7023237,7/12/2022 15:23,30.007
7023239,7/12/2022 15:24,30.005
7023240,7/12/2022 15:25,30.006
7023241,7/12/2022 15:26,30.006
7023244,7/12/2022 15:27,30.005
7023246,7/12/2022 15:28,30.004
7023249,7/12/2022 15:29,30.005
7023250,7/12/2022 15:30,30.003
7023252,7/12/2022 15:31,30.005
7023253,7/12/2022 15:32,30.004
7023255,7/12/2022 15:33,30.003
7023257,7/12/2022 15:34,30.002
7023258,7/12/2022 15:35,30.004
7023260,7/12/2022 15:36,30.002
7023263,7/12/2022 15:37,30.002
7023264,7/12/2022 15:38,30.003
7023265,7/12/2022 15:39,30.001
7023267,7/12/2022 15:40,30.001
7023269,7/12/2022 15:41,30.003
7023271,7/12/2022 15:42,30.004
7023273,7/12/2022 15:43,30.001
7023276,7/12/2022 15:44,30.004
7023278,7/12/2022 15:50,30.002
7023280,7/12/2022 15:51,30.002
7023283,7/12/2022 15:52,30.003
7023286,7/12/2022 15:53,30.005
7023288,7/12/2022 15:54,30.002
7023290,7/12/2022 15:55,30.001
7023293,7/12/2022 15:56,30.002
7023294,7/12/2022 15:57,30
7023295,7/12/2022 15:58,30.002
7023298,7/12/2022 15:59,30.001
7023300,7/12/2022 16:00,30.001
7023303,7/12/2022 16:01,30.001
7023306,7/12/2022 16:02,30
7023308,7/12/2022 16:03,30
7023309,7/12/2022 16:04,30.001
7023311,7/12/2022 16:05,30.001
7023313,7/12/2022 16:06,29.999
7023315,7/12/2022 16:07,29.998
7023318,7/12/2022 16:08,29.999
7023320,7/12/2022 16:09,29.997
7023321,7/12/2022 16:10,29.997
7023322,7/12/2022 16:11,29.996
7023323,7/12/2022 16:12,29.997
7023325,7/12/2022 16:13,29.994
7023326,7/12/2022 16:14,29.992
7023327,7/12/2022 16:15,29.991
7023330,7/12/2022 16:16,29.99
7023333,7/12/2022 16:17,29.99
7023336,7/12/2022 16:18,29.989
7023337,7/12/2022 16:19,29.991
7023338,7/12/2022 16:20,29.99
7023340,7/12/2022 16:21,29.988
7023341,7/12/2022 16:22,29.988
7023344,7/12/2022 16:23,29.987
7023347,7/12/2022 16:24,29.987
7023350,7/12/2022 16:25,29.986
7023352,7/12/2022 16:26,29.987
7023353,7/12/2022 16:27,29.986
7023354,7/12/2022 16:28,29.986
7023356,7/12/2022 16:29,29.984
7023357,7/12/2022 16:30,29.983
7023359,7/12/2022 16:31,29.985
7023360,7/12/2022 16:32,29.981
7023362,7/12/2022 16:33,29.982
7023364,7/12/2022 16:34,29.982
7023367,7/12/2022 16:35,29.983
7023369,7/12/2022 16:36,29.981
7023372,7/12/2022 16:37,29.98
7023375,7/12/2022 16:38,29.98
7023378,7/12/2022 16:39,29.979
7023379,7/12/2022 16:40,29.978
7023381,7/12/2022 16:41,29.978
7023384,7/12/2022 16:42,29.977
7023386,7/12/2022 16:43,29.976
7023387,7/12/2022 16:44,29.976
7023388,7/12/2022 16:50,29.976
7023391,7/12/2022 16:51,29.977
7023394,7/12/2022 16:52,29.977
7023397,7/12/2022 16:53,29.976
7023398,7/12/2022 16:54,29.977
7023401,7/12/2022 16:55,29.977
7023404,7/12/2022 16:56,29.979
7023407,7/12/2022 16:57,29.978
7023408,7/12/2022 16:58,29.978
7023409,7/12/2022 16:59,29.976
7023410,7/12/2022 17:00,29.976
7023411,7/12/2022 17:01,29.975
7023412,7/12/2022 17:02,29.976
7023414,7/12/2022 17:03,29.974
7023417,7/12/2022 17:04,29.976
7023420,7/12/2022 17:05,29.975
7023421,7/12/2022 17:06,29.977
7023422,7/12/2022 17:07,29.976
7023425,7/12/2022 17:08,29.978
7023426,7/12/2022 17:09,29.975
7023429,7/12/2022 17:10,29.976
7023432,7/12/2022 17:11,29.977
7023435,7/12/2022 17:12,29.977
7023437,7/12/2022 17:13,29.975
7023439,7/12/2022 17:14,29.976
7023442,7/12/2022 17:15,29.976
7023445,7/12/2022 17:16,29.977
7023446,7/12/2022 17:17,29.977
7023448,7/12/2022 17:18,29.978
7023450,7/12/2022 17:19,29.977
7023452,7/12/2022 17:20,29.976
7023453,7/12/2022 17:21,29.977
7023454,7/12/2022 17:22,29.978
7023455,7/12/2022 17:23,29.978
7023458,7/12/2022 17:24,29.978
7023461,7/12/2022 17:25,29.98
7023464,7/12/2022 17:26,29.978
7023467,7/12/2022 17:27,29.978
7023470,7/12/2022 17:28,29.979
7023473,7/12/2022 17:29,29.978
7023474,7/12/2022 17:30,29.98
7023475,7/12/2022 17:31,29.979
7023478,7/12/2022 17:32,29.98
7023481,7/12/2022 17:33,29.981
7023484,7/12/2022 17:34,29.98
7023487,7/12/2022 17:35,29.981
7023490,7/12/2022 17:36,29.981
7023492,7/12/2022 17:37,29.981
7023494,7/12/2022 17:38,29.982
7023496,7/12/2022 17:39,29.982
7023499,7/12/2022 17:40,29.982
7023501,7/12/2022 17:41,29.981
7023503,7/12/2022 17:42,29.982
7023506,7/12/2022 17:43,29.982
7023508,7/12/2022 17:44,29.979
7023511,7/12/2022 17:50,29.981
7023512,7/12/2022 17:51,29.98
7023513,7/12/2022 17:52,29.979
