"total_sum","prop"
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
13.3989782291379,0.2
13.7574638544297,0.2
13.1593826729807,0.2
12.7761608981929,0.2
13.1939106159172,0.2
18.5635201202384,0.4
19.19775988538,0.4
16.1601942521066,0.4
19.6006048521093,0.4
18.2009385786163,0.4
23.1148567170623,0.6
25.814537353149,0.6
25.8104991709564,0.6
25.1091129301217,0.6
25.1296954291497,0.6
29.8438690697693,0.8
28.3558206169626,0.8
31.4542321743712,0.8
32.0333037634106,0.8
29.9456012225366,0.8
36.2866641555164,1
36.2866641555164,1
36.2866641555164,1
36.2866641555164,1
36.2866641555164,1
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
7.82491471112802,0
10.5582217172025,0.05
10.5582217172025,0.05
8.63375045782354,0.05
8.77320489690897,0.05
9.40074987279343,0.05
8.7174231212748,0.05
9.27524087761654,0.05
10.1956401755804,0.05
9.19156821416528,0.05
8.70347767736626,0.05
8.36878702356122,0.05
9.81241840079255,0.05
8.96844111162858,0.05
8.79440099546889,0.05
9.73544052659847,0.05
9.83305863395827,0.05
9.26129543370799,0.05
9.40074987279343,0.05
8.59191412609791,0.05
9.49173092503383,0.05
8.75925945300043,0.05
9.06605921898839,0.05
9.42452671520305,0.05
9.10789555071401,0.05
9.10789555071402,0.05
11.1398163159539,0.05
8.45245968701248,0.05
9.0381683311713,0.05
9.33102265325071,0.05
8.78715034081752,0.05
9.32690860784325,0.05
9.01027744335421,0.05
9.08983606139801,0.05
9.21945910198236,0.05
8.55007779437228,0.05
9.28918632152508,0.05
9.24734998979945,0.05
9.42864076061051,0.05
8.53613235046374,0.05
9.14973188243965,0.05
9.30313176543362,0.05
9.01027744335421,0.05
8.84293211645169,0.05
10.1119675121291,0.05
9.81911319004973,0.05
9.1848734249081,0.05
8.92660477990295,0.05
8.619805013915,0.05
8.66164134564063,0.05
8.49429601873811,0.05
9.34496809715925,0.05
8.65494655638345,0.05
9.79122230223264,0.05
9.09395010680547,0.05
9.02422288726275,0.05
8.91265933599441,0.05
8.50824146264665,0.05
9.60993153142158,0.05
9.50819937865431,0.05
11.2554939126297,0.05
8.71078606615541,0.05
8.57796868218937,0.05
9.14973188243965,0.05
8.35484157965267,0.05
9.26129543370799,0.05
8.75925945300043,0.05
9.91673129740953,0.05
8.91265933599441,0.05
9.4565316484276,0.05
9.27524087761654,0.05
9.12914938341171,0.05
9.80516774614118,0.05
9.24734998979945,0.05
9.58463951653129,0.05
9.26129543370799,0.05
9.77316281291664,0.05
8.63375045782354,0.05
8.78715034081752,0.05
9.7772768583241,0.05
9.06605921898839,0.05
8.84293211645169,0.05
8.73136856518334,0.05
9.21945910198236,0.05
9.67296396170712,0.05
9.34496809715925,0.05
9.49836798015323,0.05
9.97982146183285,0.05
10.1398583999462,0.05
9.64765381773975,0.05
9.1357864385311,0.05
10.6279489367452,0.05
8.60585957000645,0.05
8.62711340270415,0.05
9.28918632152508,0.05
8.48035057482956,0.05
8.59191412609791,0.05
9.60993153142158,0.05
9.33102265325071,0.05
8.55007779437228,0.05
8.99633199944567,0.05
10.4632024827695,0.1
9.95856762913516,0.1
10.7188722548479,0.1
10.878966927099,0.1
10.1611122326439,0.1
9.93067674131807,0.1
10.0004039608608,0.1
10.5303308293854,0.1
10.0840766243121,0.1
10.056185736495,0.1
10.8371305953734,0.1
9.34496809715925,0.1
10.3769309463915,0.1
10.6558398245623,0.1
11.2833848004468,0.1
13.1479602387841,0.1
10.6837307123794,0.1
11.339166576081,0.1
10.5721671611111,0.1
10.0077123496499,0.1
10.4632024827695,0.1
10.8371305953734,0.1
10.4260756669062,0.1
10.7813488197392,0.1
9.70754963878138,0.1
11.0742031418186,0.1
10.4704350083438,0.1
10.3629855024829,0.1
10.4466581659342,0.1
10.7813488197392,0.1
11.339166576081,0.1
10.2334383251134,0.1
9.73544052659847,0.1
10.4606036098427,0.1
10.5608205901293,0.1
10.0308937216047,0.1
11.3112756882639,0.1
11.4326706380333,0.1
10.8123763168002,0.1
11.6139614088444,0.1
10.0169482776961,0.1
11.0044759222759,0.1
10.8231851514648,0.1
9.84700407786681,0.1
9.88884040959244,0.1
10.4884944976598,0.1
10.1538038438548,0.1
9.72149508268992,0.1
9.9725130730437,0.1
11.4507301273493,0.1
10.8650214831905,0.1
9.81911319004973,0.1
11.2679241840576,0.1
10.1538038438548,0.1
11.5622936786176,0.1
9.78718412004004,0.1
10.9626395905503,0.1
10.3629855024829,0.1
10.6418943806538,0.1
10.630547809672,0.1
10.2825071824133,0.1
10.4286168056953,0.1
11.6253261089032,0.1
9.26129543370799,0.1
10.2932582829402,0.1
11.1398163159539,0.1
11.0044759222759,0.1
10.9626395905503,0.1
10.7395124880136,0.1
10.056185736495,0.1
10.9208032588247,0.1
9.44258620451906,0.1
11.4088937956237,0.1
11.5696020674068,0.1
10.526216783978,0.1
9.81911319004973,0.1
9.37285898497634,0.1
10.0840766243121,0.1
9.87550856521588,0.1
12.0364387715081,0.1
12.3432385374961,0.1
11.5065119029835,0.1
11.4580385161385,0.1
11.9765429504665,0.1
9.42864076061051,0.1
10.237476507306,0.1
11.1997121369955,0.1
9.40074987279343,0.1
10.6909813670308,0.1
9.93067674131807,0.1
11.9765429504665,0.1
11.4507301273493,0.1
10.4048218342085,0.1
9.84700407786681,0.1
9.59598608751303,0.1
9.62387697533012,0.1
10.8929123710076,0.1
12.9986744011976,0.1
9.96116650206196,0.1
10.7116216001965,0.1
10.5163853854769,0.15
11.6346197710872,0.15
12.0224933275996,0.15
11.8830388885141,0.15
10.7395124880136,0.15
11.5344027908006,0.15
12.8246920191757,0.15
12.2316749862277,0.15
11.7043469906299,0.15
13.3891468306368,0.15
10.4327127220256,0.15
10.3629855024829,0.15
10.9626395905503,0.15
12.6360928595755,0.15
11.0117265769273,0.15
12.2456204301363,0.15
12.0209781551189,0.15
12.3629771977131,0.15
11.8969843324227,0.15
11.2999291172821,0.15
10.7674033758307,0.15
11.4088937956237,0.15
11.520457346892,0.15
13.3473104989112,0.15
11.9946024397825,0.15
12.6918746352097,0.15
11.9600167627082,0.15
12.4129657570388,0.15
11.6320208981604,0.15
11.339166576081,0.15
11.1439303613613,0.15
13.2636378354599,0.15
13.0962925085574,0.15
11.9527661080569,0.15
10.6166023657635,0.15
13.2941275962038,0.15
12.5384747522157,0.15
10.3350946146658,0.15
11.1325837903796,0.15
12.8452745182036,0.15
12.0224933275996,0.15
12.7755472986609,0.15
13.8798362403626,0.15
12.7476564108438,0.15
12.3711294253132,0.15
11.8345655016691,0.15
12.8731654060207,0.15
12.6779291913011,0.15
10.0980220682206,0.15
11.367057463898,0.15
12.0715803139766,0.15
11.9626733697728,0.15
11.0396751988822,0.15
12.3670153799057,0.15
11.5483482347091,0.15
11.673857229886,0.15
11.2694393565382,0.15
12.4966384204901,0.15
12.1480023227765,0.15
11.2792707550393,0.15
12.5524201961242,0.15
11.0184213661845,0.15
11.9207611748323,0.15
11.4088937956237,0.15
12.5876194727305,0.15
12.448165033645,0.15
12.5942565278499,0.15
14.2914866392847,0.15
12.3670153799057,0.15
11.6393292869495,0.15
12.4826929765815,0.15
12.116015518629,0.15
11.6485652149957,0.15
12.9428926255634,0.15
12.5038890751414,0.15
11.2234889794051,0.15
10.7468208768027,0.15
11.4925664590749,0.15
11.1883655660138,0.15
12.0364387715081,0.15
10.830493540254,0.15
11.3112756882639,0.15
12.5942565278499,0.15
12.0782751032338,0.15
12.5803110839413,0.15
12.1553107115656,0.15
12.7616018547524,0.15
11.2554939126297,0.15
11.1997121369955,0.15
11.7435844494287,0.15
11.137293306242,0.15
11.0742031418186,0.15
12.0503842154167,0.15
10.4327127220256,0.15
13.3473104989112,0.15
12.7410193557244,0.15
12.650038303484,0.15
11.673857229886,0.15
11.0742031418186,0.15
13.5564921575393,0.15
15.3487596324843,0.2
14.1634546343959,0.2
14.8606690956853,0.2
14.0265232050224,0.2
12.9707835133805,0.2
14.727909445857,0.2
14.1634546343959,0.2
13.9263243538128,0.2
13.6778871073088,0.2
15.1602182070218,0.2
14.9608679468948,0.2
14.0265232050224,0.2
14.5869398342909,0.2
13.2078560598258,0.2
15.1421587177058,0.2
12.4826929765815,0.2
12.8173836303866,0.2
13.0265652890147,0.2
13.1479783678612,0.2
13.2244003766611,0.2
13.8214555918017,0.2
13.2621226629793,0.2
12.3850748692217,0.2
13.5358519243736,0.2
13.7032549854139,0.2
13.494015592648,0.2
11.2627445672811,0.2
15.3767082544391,0.2
13.8214555918017,0.2
12.2095195805813,0.2
13.8075101478931,0.2
11.8345077675313,0.2
13.9567959854796,0.2
12.4826929765815,0.2
13.7377829283504,0.2
12.9109635555538,0.2
13.9469645869786,0.2
13.4754183670149,0.2
12.7715091164683,0.2
12.9502010143526,0.2
13.7920495315039,0.2
12.5835235564001,0.2
13.6804859802356,0.2
13.2151644486149,0.2
14.0849038535833,0.2
12.9986744011976,0.2
13.0617645656209,0.2
13.1479783678612,0.2
13.138128840283,0.2
13.5704376014479,0.2
13.7935647039846,0.2
13.8426516903616,0.2
14.7032129014216,0.2
14.3513824603263,0.2
14.9928728801193,0.2
13.3473104989112,0.2
12.8551059167047,0.2
12.8246342850379,0.2
14.0684353999629,0.2
13.5968133167843,0.2
14.3513824603263,0.2
14.3095461286007,0.2
14.1102139975507,0.2
12.5695022492767,0.2
14.277617058591,0.2
14.3234915725092,0.2
14.3029090734813,0.2
14.2749604515264,0.2
13.9403275318592,0.2
13.6680557088077,0.2
13.7124909134601,0.2
12.401619186057,0.2
12.1299428334605,0.2
13.0684016207403,0.2
14.6581822263143,0.2
14.7516862882666,0.2
12.4202741458279,0.2
13.5869819182832,0.2
14.3891806098594,0.2
13.2595996532673,0.2
12.3597828543314,0.2
14.0166918065213,0.2
12.1061659910508,0.2
11.6041300103433,0.2
13.9402697977214,0.2
12.8624143054939,0.2
12.5442679685242,0.2
12.3996339126622,0.2
15.2996726461073,0.2
12.057634870068,0.2
12.967283067505,0.2
11.9527661080569,0.2
13.0478191217124,0.2
12.4408566448559,0.2
15.857490402449,0.2
13.9495634599054,0.2
13.1520742841916,0.2
14.7836912214912,0.2
12.4760559214621,0.2
12.861818835039,0.2
16.8042654157493,0.25
14.3333988342252,0.25
15.0904909874791,0.25
14.0192906794481,0.25
14.5073812162471,0.25
12.2177295423192,0.25
14.3307422271606,0.25
13.444928606271,0.25
14.0053452355395,0.25
16.9617793441507,0.25
12.8484111274475,0.25
16.3063434804492,0.25
13.647415475642,0.25
16.9995016304689,0.25
15.7903620558331,0.25
13.9402697977214,0.25
13.396455219426,0.25
14.9681763356839,0.25
14.2914866392847,0.25
16.1158167815919,0.25
14.3234915725092,0.25
15.4562091383452,0.25
15.3095040446084,0.25
13.4104006633345,0.25
13.3546188877004,0.25
16.1880670108466,0.25
14.4908368994118,0.25
14.4655448845215,0.25
14.0585281382469,0.25
16.1069932203221,0.25
16.1184156545187,0.25
14.7418548897655,0.25
13.3989782291379,0.25
14.3095461286007,0.25
13.8911828113444,0.25
14.7697457775826,0.25
15.215999982656,0.25
15.2651447031708,0.25
14.0240001953104,0.25
13.2177633215417,0.25
13.6959465966248,0.25
17.0806512842082,0.25
14.8952547727595,0.25
14.0797819709446,0.25
13.0018868736564,0.25
15.6235544652477,0.25
14.6933815029205,0.25
14.8560173139607,0.25
16.1715408230883,0.25
15.0559053104049,0.25
14.0471815672652,0.25
12.3810366870291,0.25
15.1256902640854,0.25
13.2429976022942,0.25
13.9542729757677,0.25
14.1912877880752,0.25
15.9551085098088,0.25
15.1462727631133,0.25
13.0684016207403,0.25
13.7656738161675,0.25
15.6648530606562,0.25
15.7770120823794,0.25
15.062600099662,0.25
13.800815358636,0.25
15.6622541877294,0.25
13.0198704997575,0.25
14.1593405889884,0.25
14.3659415037668,0.25
14.9795410357428,0.25
15.2258313811571,0.25
16.2923980365406,0.25
13.4309831623625,0.25
14.9304540493657,0.25
16.213377154814,0.25
14.5326732311374,0.25
13.7682726890943,0.25
16.3947256597628,0.25
15.6793362408819,0.25
13.7223223119612,0.25
14.967580865229,0.25
16.680885192585,0.25
13.4801278828772,0.25
15.5538849798427,0.25
13.2775832793685,0.25
14.9536354213205,0.25
14.7836912214912,0.25
17.2520347933033,0.25
13.2151067144771,0.25
16.2831621084945,0.25
13.6753063634591,0.25
15.4391270851927,0.25
17.1084663088104,0.25
14.7418548897655,0.25
13.3464089259625,0.25
17.1855019171423,0.25
13.4687813118955,0.25
15.1142678298887,0.25
13.1520742841916,0.25
14.3792733481434,0.25
15.6055708391465,0.25
17.1962530176692,0.3
16.5201769208019,0.3
16.3208266606748,0.3
16.6457436501166,0.3
15.6581401423219,0.3
16.0806175049857,0.3
14.7697457775826,0.3
18.2985566859761,0.3
16.2020124547551,0.3
14.0332361233566,0.3
16.0460895620492,0.3
15.4391270851927,0.3
16.833671476047,0.3
18.2494119654613,0.3
16.0181409400944,0.3
15.7459268511807,0.3
14.7212723907376,0.3
13.7894687876542,0.3
14.727909445857,0.3
18.3144874032794,0.3
15.3142316895478,0.3
16.5620709866653,0.3
16.9969027575421,0.3
16.8409221306984,0.3
13.8565971342701,0.3
14.7351601005084,0.3
13.4521792609224,0.3
15.5785815242781,0.3
15.5646360803696,0.3
17.1265257981265,0.3
18.1709189187865,0.3
15.6901450755465,0.3
15.7392320619235,0.3
15.2635717965523,0.3
16.6689250220713,0.3
15.8714358463575,0.3
16.2645071487236,0.3
17.6941749529693,0.3
16.7639442565043,0.3
16.8130312428813,0.3
16.63432121592,0.3
14.5982864052726,0.3
17.1084663088104,0.3
15.1840709126463,0.3
17.1477796308241,0.3
15.9542069368601,0.3
16.0878681596371,0.3
16.3388861499908,0.3
14.9748892540182,0.3
17.4431750916926,0.3
14.3241051720412,0.3
14.6375419931486,0.3
17.781961661828,0.3
17.7499748576805,0.3
16.039394772792,0.3
14.8048873200511,0.3
17.1012337832362,0.3
16.1018713376834,0.3
15.2857272021987,0.3
15.5884310518563,0.3
17.7267934857258,0.3
17.8549013538295,0.3
16.8786444170166,0.3
16.815611986731,0.3
16.969011869725,0.3
15.6720855862305,0.3
16.164290168437,0.3
16.3766661704468,0.3
18.4513429694381,0.3
15.5234133481759,0.3
15.7764166119245,0.3
16.5466103702761,0.3
15.7598722950892,0.3
17.3430158455438,0.3
17.5940338358975,0.3
15.8539899565735,0.3
17.0428531346752,0.3
15.3488173666221,0.3
14.4702544003838,0.3
15.7459268511807,0.3
15.6761996316379,0.3
16.2159578986637,0.3
15.5951258411135,0.3
15.7517200674891,0.3
14.4448865222787,0.3
15.3348719227135,0.3
16.2479628318882,0.3
15.4112361973756,0.3
16.1715408230883,0.3
15.0590996537866,0.3
17.1084663088104,0.3
15.4251816412842,0.3
15.6483087438209,0.3
15.7392897960613,0.3
14.0658365270361,0.3
14.3519960598583,0.3
18.5521554201796,0.3
15.9231217056613,0.3
17.3693338267424,0.3
18.7514479461689,0.3
18.5794508375418,0.35
18.7612793446699,0.35
17.9771978765476,0.35
16.4531063083238,0.35
20.7621726128488,0.35
17.8795797691878,0.35
17.8853729854963,0.35
18.635770349493,0.35
18.7866472227751,0.35
17.4013206308899,0.35
19.2979010024518,0.35
19.6671954624081,0.35
16.8781066806995,0.35
17.5129023112353,0.35
19.3191548351495,0.35
18.3537248620783,0.35
18.3661551335062,0.35
20.0649004174216,0.35
16.9829754427106,0.35
17.7040822146852,0.35
18.0222285516549,0.35
18.4405918689112,0.35
19.2101901568079,0.35
19.448720141596,0.35
17.3921028319208,0.35
18.1404291580427,0.35
18.931281278637,0.35
17.9106831294637,0.35
19.6325916562568,0.35
17.4922439489925,0.35
16.6834840655118,0.35
17.2520347933033,0.35
16.3972667985518,0.35
17.1550302854755,0.35
17.2438825657033,0.35
19.2281919119861,0.35
15.9690539537174,0.35
15.7279432250795,0.35
18.653829838809,0.35
18.8867883398468,0.35
17.580088391989,0.35
17.659589275895,0.35
18.9312235444993,0.35
17.7804464893473,0.35
18.5210701889808,0.35
18.6259966851297,0.35
19.2880696039507,0.35
16.3528893280372,0.35
17.7221417040012,0.35
17.6989025979087,0.35
18.3429160274136,0.35
18.8868460739846,0.35
17.331669274562,0.35
18.7236147924895,0.35
16.1607897225615,0.35
19.1837567073337,0.35
16.4504497012592,0.35
17.4824702846292,0.35
17.3595024282413,0.35
15.6835080204271,0.35
17.4964157285377,0.35
16.6390488608594,0.35
17.9452688065379,0.35
15.5998353569758,0.35
15.8600892753758,0.35
16.1085083928028,0.35
18.2618422368892,0.35
19.0986266055396,0.35
16.192181056254,0.35
18.1312113590735,0.35
17.1436837144938,0.35
17.7015014708355,0.35
17.9246104442951,0.35
18.9286246715725,0.35
18.6145742509331,0.35
18.116652315633,0.35
16.4530304451089,0.35
17.9451929433231,0.35
20.1904275416756,0.35
17.8476506991781,0.35
17.3461524547877,0.35
18.3005419593709,0.35
17.006810019258,0.35
18.6776644153565,0.35
18.7778236615053,0.35
18.0387151343525,0.35
17.5030527836571,0.35
19.3856877113105,0.35
19.4347746976875,0.35
20.1904094125985,0.35
18.1011916992438,0.35
18.319139185004,0.35
19.2142464680776,0.35
17.9106072662488,0.35
18.1265018432112,0.35
16.6203757720114,0.35
16.5202346549397,0.35
17.171498739096,0.35
19.6982806936069,0.35
17.0315065636934,0.35
18.798463894671,0.4
20.347923341,0.4
17.7753246067086,0.4
19.4141921986595,0.4
19.535587148429,0.4
17.2825245540472,0.4
20.0763228516183,0.4
18.7541045532334,0.4
17.8688286686609,0.4
17.2758874989278,0.4
20.5849958874452,0.4
19.9492409498229,0.4
18.2839976425356,0.4
18.3470300728211,0.4
16.4710899344249,0.4
18.0754295834394,0.4
20.1445348986803,0.4
20.3371903695502,0.4
19.0215909972077,0.4
18.8197177273687,0.4
19.9859553989098,0.4
17.5800306578512,0.4
19.8697400659169,0.4
19.6160654684985,0.4
19.4905564733217,0.4
20.3577547395011,0.4
18.9213740169211,0.4
21.1134075834892,0.4
19.9786470101207,0.4
19.2534839268764,0.4
19.9156145798351,0.4
20.9301315392833,0.4
18.4865422460443,0.4
18.7163064037004,0.4
19.4120634266469,0.4
19.3888820546922,0.4
18.0681211946502,0.4
18.7261559312786,0.4
21.1361188545298,0.4
19.2912639473324,0.4
18.4585936240894,0.4
20.2256086892048,0.4
19.2700101146347,0.4
17.8894870309037,0.4
18.9658092215735,0.4
17.4364621733583,0.4
21.201732028665,0.4
18.2938290410366,0.4
19.1001417780202,0.4
18.8770146754835,0.4
21.9016608311568,0.4
19.8179964724753,0.4
21.0803370788956,0.4
18.6570241821907,0.4
19.1616590358251,0.4
20.9992632883711,0.4
19.8950320808072,0.4
19.6021777587278,0.4
17.8754838528574,0.4
20.529214111811,0.4
20.8949899968149,0.4
19.5184473611387,0.4
18.328432847188,0.4
19.8098442448753,0.4
20.7368805979585,0.4
18.5826451809234,0.4
17.4849932943411,0.4
21.2043309015918,0.4
21.6061499020128,0.4
18.7023609597919,0.4
21.2223722618307,0.4
21.4202073494771,0.4
19.611413686774,0.4
17.7784612159525,0.4
17.6311606517608,0.4
20.1878286687488,0.4
16.5341223647105,0.4
20.6997537820952,0.4
18.5143753997236,0.4
19.0443022682483,0.4
21.2011942923479,0.4
19.2560646707261,0.4
19.5076962606119,0.4
18.942570115481,0.4
23.8203388742273,0.4
19.6259727302145,0.4
18.7194430129443,0.4
20.17646396869,0.4
17.5243066163548,0.4
19.4275240430361,0.4
20.8572099763589,0.4
20.7457041592283,0.4
20.2674450209304,0.4
17.4736467233594,0.4
19.9647593003499,0.4
18.7163064037004,0.4
20.0277917306354,0.4
19.3052093912409,0.4
18.3403930177017,0.4
19.6160654684985,0.4
20.4455414483598,0.45
22.1427715597946,0.45
21.6965173547212,0.45
21.7244841057532,0.45
20.434194877378,0.45
21.2017897628028,0.45
20.4931709963939,0.45
22.1402485500827,0.45
22.788989624527,0.45
18.5242645323625,0.45
19.6326675194717,0.45
19.7122261375155,0.45
21.2683226389638,0.45
20.9269949300394,0.45
18.9539925496776,0.45
19.869664202702,0.45
22.2889389172143,0.45
20.6810988223243,0.45
18.5867014921931,0.45
19.7540624692411,0.45
22.4382247548008,0.45
20.4373892207597,0.45
20.569535271056,0.45
20.6646303687039,0.45
20.4873777800854,0.45
19.02630051307,0.45
20.0468590571827,0.45
17.4990146014645,0.45
21.1665904861966,0.45
20.0649762806365,0.45
20.63414060796,0.45
17.3987976211779,0.45
21.3798861902322,0.45
22.0736579397839,0.45
19.1486151648652,0.45
20.5251181954807,0.45
18.6802055541455,0.45
20.8112595992258,0.45
19.6931010768304,0.45
20.7787169296842,0.45
21.2642085935564,0.45
21.3406487314333,0.45
18.9074285730125,0.45
21.7662445742639,0.45
22.4109474665157,0.45
21.3551896457968,0.45
21.9408982899556,0.45
21.0829359518224,0.45
19.4611504130239,0.45
21.8194456060484,0.45
21.3345494126311,0.45
18.8795558142725,0.45
18.4652884133466,0.45
18.6910143888101,0.45
20.7621726128488,0.45
18.7055553031735,0.45
19.8113594173559,0.45
20.7203544102003,0.45
22.2378666574425,0.45
20.6087908589319,0.45
20.8597907202086,0.45
22.0198614375445,0.45
21.917121447546,0.45
19.8795137302802,0.45
20.5741870527806,0.45
18.4710238955173,0.45
20.1599377809317,0.45
20.0065956320755,0.45
21.3345494126311,0.45
21.545716344654,0.45
22.3447206928485,0.45
20.943481512737,0.45
20.416748987594,0.45
20.4315960044512,0.45
19.0427870957676,0.45
20.0370095296046,0.45
19.3568952505447,0.45
23.0803287741258,0.45
20.4202494334695,0.45
21.3618267009162,0.45
19.7999551122364,0.45
18.9426278496188,0.45
22.8168805123441,0.45
22.2823018620949,0.45
20.0117175147143,0.45
21.6407537081641,0.45
19.8490817036741,0.45
19.2938050861214,0.45
22.292133260596,0.45
20.1697691794328,0.45
22.4077349940569,0.45
20.5980397584051,0.45
20.1067548782244,0.45
19.8179964724753,0.45
21.0410996200968,0.45
20.873812027332,0.45
19.8728766751608,0.45
18.7122682215078,0.45
20.7761939199722,0.45
20.4905902525442,0.45
21.2953119538322,0.5
20.943481512737,0.5
23.334847210355,0.5
21.794135462081,0.5
21.3107725702214,0.5
23.8885509212893,0.5
22.5865027551561,0.5
20.5085738786453,0.5
20.9926262332517,0.5
21.7843040635799,0.5
23.1614025646502,0.5
23.2099336856331,0.5
23.363333568627,0.5
22.8959013940708,0.5
20.8991040422223,0.5
18.8729187591531,0.5
22.6175302522171,0.5
22.0756432131787,0.5
23.3912244564441,0.5
21.9031182694997,0.5
20.9187849683016,0.5
23.0245469984916,0.5
21.3061207884969,0.5
22.4423388002083,0.5
20.818567988015,0.5
22.5260114636595,0.5
23.7300291556566,0.5
21.6733541118436,0.5
20.6744040330672,0.5
20.0582814913793,0.5
21.7285222879458,0.5
19.7695230856303,0.5
22.9449702513707,0.5
22.5725573112475,0.5
