"","ch4_diffusion_sim","co2_diffusion_sim","site","date","ord1","ord2","flux_round_diffusion_CH4","flux_round_diffusion_CO2","ch4_diffusion_difference","co2_diffusion_difference","ch4_ebullition_sim","flux_round_ebullition_CH4","ch4_ebullition_difference","ordeb1","ordeb2","sim_co2_eq","calc_co2_eq","co2_eq_diff"
"108",0.0123236577023938,2.72174957325091,"Catfish",2022-09-06,8,8,0.0117,3.1362,0.000623657702393846,-0.414450426749086,0.110442807381854,0.1223,-0.011857192618146,"7~8","7~8",6.03644413052561,6.7542,-0.717755869474394
"109",0.0162621822726332,2.55573554894303,"Catfish",2022-09-18,1,1,0.0112,2.4247,0.00506218227263321,0.131035548943027,0.0177647250487807,0.0379,-0.0201352749512193,"0~1","0~1",3.4744620466212,3.7504,-0.275937953378798
"110",0.00699698322818372,2.96908827754666,"Catfish",2022-09-18,1,2,0.0112,2.4247,-0.00420301677181628,0.544388277546662,0.020241858130636,0.0379,-0.017658141869364,"0~1","1~2",3.70453699423479,3.7504,-0.0458630057652059
"111",0.00943278453588826,2.62931573689216,"Catfish",2022-09-18,1,3,0.0112,2.4247,-0.00176721546411174,0.204615736892162,0.0579161302817037,0.0379,0.0200161302817037,"0~1","2~3",4.44773643696715,3.7504,0.697336436967146
"112",0.0103912061995146,2.19645288811086,"Catfish",2022-09-18,1,4,0.0112,2.4247,-0.000808793800485373,-0.228247111889136,0.0348110587963394,0.0379,-0.00308894120366061,"0~1","3~4",3.41691404299892,3.7504,-0.333485957001078
"113",0.0154447266934372,2.30665207274666,"Catfish",2022-09-18,1,5,0.0112,2.4247,0.00424472669343725,-0.118047927253342,0.0197362537109362,0.0379,-0.0181637462890638,"0~1","4~5",3.25653854366474,3.7504,-0.49386145633526
"114",0.0134668394090812,2.28892125765211,"Catfish",2022-09-18,1,6,0.0112,2.4247,0.00226683940908123,-0.135778742347894,0.0273641832976813,0.0379,-0.0105358167023187,"0~1","5~6",3.3913588707347,3.7504,-0.359041129265305
"115",0.0166705952472619,2.46444828007971,"Catfish",2022-09-18,1,7,0.0112,2.4247,0.00547059524726191,0.0397482800797135,0.021250918226628,0.0379,-0.016649081773372,"0~1","6~7",3.48832914387474,3.7504,-0.262070856125259
"116",0.0147644954772881,2.56440129761456,"Catfish",2022-09-18,1,8,0.0112,2.4247,0.00356449547728814,0.139701297614564,0.0188530118377568,0.0379,-0.0190469881622433,"0~1","7~8",3.47207399512078,3.7504,-0.278326004879224
"117",0.00576000525590132,3.02427416374431,"Catfish",2022-09-18,2,2,0.0112,2.4247,-0.00543999474409868,0.599574163744307,0.0202097138985514,0.0379,-0.0176902861014486,"1~2","1~2",3.72545658091453,3.7504,-0.0249434190854698
"118",0.00713179307075476,2.69631678929978,"Catfish",2022-09-18,2,3,0.0112,2.4247,-0.00406820692924524,0.271616789299776,0.0669572297972434,0.0379,0.0290572297972434,"1~2","2~3",4.69672040673573,3.7504,0.946320406735725
"119",0.00674241105994315,2.2445535855333,"Catfish",2022-09-18,2,4,0.0112,2.4247,-0.00445758894005685,-0.180146414466701,0.0376940077166482,0.0379,-0.000205992283351795,"1~2","3~4",3.44433689250127,3.7504,-0.306063107498734
"120",0.0112984623984546,2.42510333082017,"Catfish",2022-09-18,2,5,0.0112,2.4247,9.84623984546032e-05,0.000403330820165859,0.0206495487936977,0.0379,-0.0172504512063023,"1~2","4~5",3.28769963300828,3.7504,-0.462700366991722
"121",0.00729470102139355,2.44213973610211,"Catfish",2022-09-18,2,6,0.0112,2.4247,-0.00390529897860645,0.0174397361021112,0.0344253588974902,0.0379,-0.00347464110250981,"1~2","5~6",3.56858135391197,3.7504,-0.181818646088027
"122",0.0102387791773458,2.71718667115722,"Catfish",2022-09-18,2,7,0.0112,2.4247,-0.000961220822654159,0.292486671157223,0.020404774666971,0.0379,-0.017495225333029,"1~2","6~7",3.54456262495378,3.7504,-0.205837375046222
"123",0.00523298816138581,2.93136451984544,"Catfish",2022-09-18,2,8,0.0112,2.4247,-0.00596701183861419,0.506664519845443,0.0158727324646026,0.0379,-0.0220272675353974,"1~2","7~8",3.50121897674713,3.7504,-0.24918102325287
"124",0.00731668261502008,2.65211469853694,"Catfish",2022-09-18,3,3,0.0112,2.4247,-0.00388331738497992,0.227414698536943,0.0691699244053987,0.0379,0.0312699244053987,"2~3","2~3",4.71725308808825,3.7504,0.96685308808825
"125",0.00709209282762911,2.07532871423183,"Catfish",2022-09-18,3,4,0.0112,2.4247,-0.00410790717237089,-0.349371285768175,0.0474402185118052,0.0379,0.00954021851180524,"2~3","3~4",3.54770112039655,3.7504,-0.202698879603447
"126",0.0127552346261494,2.21495776865099,"Catfish",2022-09-18,3,5,0.0112,2.4247,0.00155523462614936,-0.20974223134901,0.0311532300884551,0.0379,-0.0067467699115449,"2~3","4~5",3.40048631594531,3.7504,-0.349913684054689
"127",0.00826340436298199,2.15894079425796,"Catfish",2022-09-18,3,6,0.0112,2.4247,-0.00293659563701801,-0.265759205742036,0.0644663388322538,0.0379,0.0265663388322538,"2~3","5~6",4.12264386052933,3.7504,0.37224386052933
"128",0.012475756081102,2.42794700884549,"Catfish",2022-09-18,3,7,0.0112,2.4247,0.00127575608110199,0.00324700884548701,0.0609908269798631,0.0379,0.0230908269798631,"2~3","6~7",4.41154475149154,3.7504,0.661144751491545
"129",0.0059724577250682,2.6440928019268,"Catfish",2022-09-18,3,8,0.0112,2.4247,-0.0052275422749318,0.219392801926795,0.0450957895407024,0.0379,0.0071957895407024,"2~3","7~8",4.0229354781026,3.7504,0.272535478102601
"130",0.00705987487940303,1.99258736968652,"Catfish",2022-09-18,4,4,0.0112,2.4247,-0.00414012512059697,-0.432112630313477,0.0371112441283078,0.0379,-0.0007887558716922,"3~4","3~4",3.18520758289472,3.7504,-0.565192417105284
"131",0.0136406291205912,2.05370798801439,"Catfish",2022-09-18,4,5,0.0112,2.4247,0.00244062912059116,-0.370992011985608,0.0237255208238417,0.0379,-0.0141744791761583,"3~4","4~5",3.06259403651408,3.7504,-0.68780596348592
"132",0.00838992721768224,1.88642438751259,"Catfish",2022-09-18,4,6,0.0112,2.4247,-0.00281007278231776,-0.53827561248741,0.0487040597702408,0.0379,0.0108040597702408,"3~4","5~6",3.42796203618651,3.7504,-0.322437963813487
"133",0.0137024468160077,2.11548899535295,"Catfish",2022-09-18,4,7,0.0112,2.4247,0.00250244681600767,-0.309211004647051,0.0348616302512905,0.0379,-0.00303836974870948,"3~4","6~7",3.42671907617,3.7504,-0.32368092383
"134",0.00536254791437259,2.29800134634179,"Catfish",2022-09-18,4,8,0.0112,2.4247,-0.00583745208562741,-0.12669865365821,0.0261612937817606,0.0379,-0.0117387062182394,"3~4","7~8",3.14914507213739,3.7504,-0.601254927862613
"135",0.0146452223142443,2.06303843174678,"Catfish",2022-09-18,5,5,0.0112,2.4247,0.00344522231424432,-0.361661568253224,0.0262223723777044,0.0379,-0.0116776276222956,"4~5","4~5",3.16646348842939,3.7504,-0.583936511570609
"136",0.00959903030757057,1.876430722577,"Catfish",2022-09-18,5,6,0.0112,2.4247,-0.00160096969242943,-0.548269277423003,0.0418962090368581,0.0379,0.00399620903685812,"4~5","5~6",3.26680218487657,3.7504,-0.483597815123428
"137",0.0170626131584275,2.15990842644989,"Catfish",2022-09-18,5,7,0.0112,2.4247,0.00586261315842747,-0.264791573550114,0.0243324108559004,0.0379,-0.0135675891440996,"4~5","6~7",3.27757407483674,3.7504,-0.47282592516326
"138",0.00783697650098043,2.40968355595425,"Catfish",2022-09-18,5,8,0.0112,2.4247,-0.00336302349901957,-0.0150164440457492,0.0136980379337355,0.0379,-0.0242019620662645,"4~5","7~8",2.99112894569158,3.7504,-0.759271054308418
"139",0.0088583078709793,1.84903887604398,"Catfish",2022-09-18,6,6,0.0112,2.4247,-0.0023416921290207,-0.575661123956022,0.0586350782639199,0.0379,0.0207350782639199,"5~6","5~6",3.67136030168626,3.7504,-0.0790396983137436
"140",0.0167484102471379,2.1495717631098,"Catfish",2022-09-18,6,7,0.0112,2.4247,0.00554841024713788,-0.275128236890203,0.0288664864700329,0.0379,-0.00903351352996711,"5~6","6~7",3.38117397447341,3.7504,-0.369226025526592
"141",0.00490836287783248,2.4265434190497,"Catfish",2022-09-18,6,8,0.0112,2.4247,-0.00629163712216752,0.00184341904969809,0.0243484994491191,0.0379,-0.0135515005508809,"5~6","7~8",3.21647870187739,3.7504,-0.533921298122608
"142",0.0178855496378487,2.19288524217431,"Catfish",2022-09-18,7,7,0.0112,2.4247,0.00668554963784866,-0.231814757825694,0.0236611859031988,0.0379,-0.0142388140968012,"6~7","6~7",3.31464710178259,3.7504,-0.435752898217411
"143",0.00544599658569484,2.57094092598109,"Catfish",2022-09-18,7,8,0.0112,2.4247,-0.00575400341430516,0.146240925981091,0.0179160398797544,0.0379,-0.0199839601202456,"6~7","7~8",3.20171591054822,3.7504,-0.54868408945178
"144",0.00352047759793466,2.62946018262549,"Catfish",2022-09-18,8,8,0.0112,2.4247,-0.00767952240206534,0.204760182625491,0.0175465618312902,0.0379,-0.0203534381687098,"7~8","7~8",3.19827024721456,3.7504,-0.552129752785437
"145",0.402215542730033,-3.97664969383903,"Pick",2022-09-13,1,1,0.2949,3.6217,0.107315542730033,-7.59834969383903,0.333116237197859,0.2294,0.103716237197859,"0~1","0~1",15.8773083642141,17.7778,-1.90049163578595
"146",0.421818436347103,1.5820380300013,"Pick",2022-09-13,1,2,0.2949,3.6217,0.126918436347103,-2.0396619699987,0.23614151857905,0.2294,0.00674151857904975,"0~1","1~2",19.3469568130074,17.7778,1.56915681300744
"147",0.267106211245428,0.2491596630781,"Pick",2022-09-13,1,3,0.2949,3.6217,-0.0277937887545722,-3.3725403369219,0.179021568159233,0.2294,-0.0503784318407674,"0~1","2~3",12.2946097070039,17.7778,-5.48319029299607
"148",0.267802512737119,2.27701966413223,"Pick",2022-09-13,1,4,0.2949,3.6217,-0.0270974872628812,-1.34468033586777,0.211268977179666,0.2294,-0.0181310228203338,"0~1","3~4",15.2119498918854,17.7778,-2.56585010811457
"149",0.294367233909508,1.63217916722832,"Pick",2022-09-13,1,5,0.2949,3.6217,-0.000532766090492243,-1.98952083277168,0.237637410101309,0.2294,0.00823741010130924,"0~1","4~5",15.9963045555204,17.7778,-1.78149544447962
"150",0.34088208521914,0.196892579243333,"Pick",2022-09-13,1,6,0.2949,3.6217,0.0459820852191399,-3.42480742075667,0.298988501000359,0.2294,0.0695885010003588,"0~1","5~6",17.4733984071698,17.7778,-0.304401592830203
"151",0.384195570229681,-0.696766080108124,"Pick",2022-09-13,1,7,0.2949,3.6217,0.0892955702296807,-4.31846608010812,0.319880424229913,0.2294,0.090480424229913,"0~1","6~7",18.3132857703009,17.7778,0.535485770300905
"152",0.388481323292,-2.8494398221223,"Pick",2022-09-13,1,8,0.2949,3.6217,0.093581323292,-6.4711398221223,0.39826032253039,0.2294,0.16886032253039,"0~1","7~8",18.3925846150822,17.7778,0.614784615082229
"153",0.42394318569623,2.18454184162961,"Pick",2022-09-13,2,2,0.2949,3.6217,0.12904318569623,-1.43715815837039,0.235026339632741,0.2294,0.00562633963274053,"1~2","1~2",19.9767190255118,17.7778,2.19891902551182
"154",0.252817844866795,1.62223026191359,"Pick",2022-09-13,2,3,0.2949,3.6217,-0.0420821551332053,-1.99946973808641,0.166241862361815,0.2294,-0.0631581376381847,"1~2","2~3",12.9368423570861,17.7778,-4.84095764291394
"155",0.252993521939455,4.82431842708217,"Pick",2022-09-13,2,4,0.2949,3.6217,-0.0419064780605454,1.20261842708217,0.192325671467777,0.2294,-0.037074328532223,"1~2","3~4",16.8479366490774,17.7778,-0.929863350922574
"156",0.282482080133256,4.99725743696634,"Pick",2022-09-13,2,5,0.2949,3.6217,-0.012417919866744,1.37555743696634,0.194470160020284,0.2294,-0.034929839979716,"1~2","4~5",17.8749679211119,17.7778,0.0971679211119181
"157",0.336644378573979,4.39310382530763,"Pick",2022-09-13,2,6,0.2949,3.6217,0.0417443785739794,0.771403825307632,0.12498771205059,0.2294,-0.10441228794941,"1~2","5~6",16.857170272171,17.7778,-0.920629727828988
"158",0.391404154961076,4.39171033985171,"Pick",2022-09-13,2,7,0.2949,3.6217,0.0965041549610758,0.770010339851709,0.19799887723378,0.2294,-0.0314011227662205,"1~2","6~7",20.3055922091128,17.7778,2.5277922091128
"159",0.395088747757918,2.72029977907235,"Pick",2022-09-13,2,8,0.2949,3.6217,0.100188747757918,-0.901400220927653,0.197667435886166,0.2294,-0.0317325641138337,"1~2","7~8",18.7247167374626,17.7778,0.946916737462629
"160",0.226021098893913,1.53417713964528,"Pick",2022-09-13,3,3,0.2949,3.6217,-0.0688789011060875,-2.08752286035472,0.167704623808666,0.2294,-0.0616953761913344,"2~3","2~3",12.1647716526149,17.7778,-5.61302834738511
"161",0.197269321265074,5.22624881207682,"Pick",2022-09-13,3,4,0.2949,3.6217,-0.0976306787349258,1.60454881207682,0.175604925604392,0.2294,-0.0537950743956081,"2~3","3~4",15.2938534775524,17.7778,-2.4839465224476
"162",0.203980943909933,5.45130088051193,"Pick",2022-09-13,3,5,0.2949,3.6217,-0.0909190560900667,1.82960088051193,0.158022484947579,0.2294,-0.071377515052421,"2~3","4~5",15.2253934596648,17.7778,-2.55240654033524
"163",0.238003814649552,4.76062189293215,"Pick",2022-09-13,3,6,0.2949,3.6217,-0.0568961853504477,1.13892189293215,0.100656591922514,0.2294,-0.128743408077486,"2~3","5~6",13.904452870378,17.7778,-3.87334712962205
"164",0.280976963782518,4.88189168548721,"Pick",2022-09-13,3,7,0.2949,3.6217,-0.0139230362174824,1.26019168548721,0.159440358931834,0.2294,-0.069959641068166,"2~3","6~7",16.7731593987747,17.7778,-1.0046406012253
"165",0.25267770046963,2.62247944695324,"Pick",2022-09-13,3,8,0.2949,3.6217,-0.0422222995303697,-0.999220553046759,0.165245984300932,0.2294,-0.064154015699068,"2~3","7~8",13.9064189357584,17.7778,-3.87138106424158
"166",0.193210251490086,5.74748185464268,"Pick",2022-09-13,4,4,0.2949,3.6217,-0.101689748509914,2.12578185464268,0.186816840465131,0.2294,-0.0425831595348688,"3~4","3~4",16.0082133374335,17.7778,-1.76958666256645
"167",0.19652660795995,6.58576849089226,"Pick",2022-09-13,4,5,0.2949,3.6217,-0.0983733920400503,2.96406849089226,0.177541850125638,0.2294,-0.0518581498743621,"3~4","4~5",16.6856168592031,17.7778,-1.09218314079687
"168",0.232097895072997,6.46392730378636,"Pick",2022-09-13,4,6,0.2949,3.6217,-0.0628021049270025,2.84222730378636,0.0988556883148587,0.2294,-0.130544311685141,"3~4","5~6",15.3996740552585,17.7778,-2.37812594474152
"169",0.28224331133987,7.27995463311883,"Pick",2022-09-13,4,7,0.2949,3.6217,-0.0126566886601296,3.65825463311883,0.179107352096276,0.2294,-0.0502926479037243,"3~4","6~7",19.7364225458948,17.7778,1.95862254589478
"170",0.244945218729169,5.14010793047934,"Pick",2022-09-13,4,8,0.2949,3.6217,-0.0499547812708312,1.51840793047934,0.215351517985705,0.2294,-0.0140484820142946,"3~4","7~8",17.5681198217809,17.7778,-0.20968017821906
"171",0.196968807255037,6.69754470162211,"Pick",2022-09-13,5,5,0.2949,3.6217,-0.0979311927449628,3.07584470162211,0.171957158639351,0.2294,-0.0574428413606494,"4~5","4~5",16.6585457807706,17.7778,-1.11925421922941
"172",0.238724399883671,6.70471523395987,"Pick",2022-09-13,5,6,0.2949,3.6217,-0.0561756001163293,3.08301523395987,0.0933406232787722,0.2294,-0.136059376721228,"4~5","5~6",15.6704708593458,17.7778,-2.10732914065417
"173",0.29992816741615,7.81097805663622,"Pick",2022-09-13,5,7,0.2949,3.6217,0.00502816741614959,4.18927805663622,0.158196072288598,0.2294,-0.0712039277114024,"4~5","6~7",20.1803325286644,17.7778,2.40253252866439
"174",0.258848830173103,5.3671900327088,"Pick",2022-09-13,5,8,0.2949,3.6217,-0.036051169826897,1.7454900327088,0.204815600188896,0.2294,-0.0245843998111036,"4~5","7~8",17.8861296524828,17.7778,0.108329652482791
"175",0.245228144446589,6.70583209778024,"Pick",2022-09-13,6,6,0.2949,3.6217,-0.0496718555534105,3.08413209778024,0.0591375220596535,0.2294,-0.170262477940346,"5~6","5~6",14.9237050934488,17.7778,-2.8540949065512
"176",0.324426172766119,8.01365824485734,"Pick",2022-09-13,6,7,0.2949,3.6217,0.0295261727661195,4.39195824485734,0.0915352545494772,0.2294,-0.137864745450523,"5~6","6~7",19.2446167823785,17.7778,1.46681678237845
"177",0.28502083378575,5.07415819614619,"Pick",2022-09-13,6,8,0.2949,3.6217,-0.00987916621425,1.45245819614619,0.177234668455625,0.2294,-0.0521653315443747,"5~6","7~8",17.5550567566633,17.7778,-0.222743243336676
"178",0.33534876187061,8.19402697281353,"Pick",2022-09-13,7,7,0.2949,3.6217,0.0404487618706098,4.57232697281353,0.114324946131762,0.2294,-0.115075053868238,"6~7","6~7",20.3352170888776,17.7778,2.55741708887756
"179",0.303832059030653,5.01102761172178,"Pick",2022-09-13,7,8,0.2949,3.6217,0.00893205903065331,1.38932761172178,0.169346316545762,0.2294,-0.0600536834542383,"6~7","7~8",17.786843752285,17.7778,0.00904375228498466
"180",0.298844596613725,4.50732359905378,"Pick",2022-09-13,8,8,0.2949,3.6217,0.00394459661372532,0.885623599053785,0.183159310594029,0.2294,-0.0462406894059705,"7~8","7~8",17.5214290936632,17.7778,-0.256370906336834
"181",0.011331654785023,-0.0681195967875842,"Sister3",2022-08-22,1,1,0.0114,-0.0744,-6.8345214976966e-05,0.00628040321241582,0.056634287749362,0.0692,-0.012565712250638,"0~1","0~1",1.76696085164081,2.1018,-0.334839148359189
"182",0.00979507031358516,-0.084991762291283,"Sister3",2022-08-22,1,2,0.0114,-0.0744,-0.00160492968641484,-0.010591762291283,0.0126809325712145,0.0692,-0.0565190674287855,"0~1","1~2",0.521860315598307,2.1018,-1.57993968440169
"183",0.0111687772808764,-0.226341483190988,"Sister3",2022-08-22,1,3,0.0114,-0.0744,-0.000231222719123582,-0.151941483190988,0.0656929666350239,0.0692,-0.00350703336497614,"0~1","2~3",1.84892560253832,2.1018,-0.25287439746168
"184",0.0146163725935329,-0.422434900994673,"Sister3",2022-08-22,1,4,0.0114,-0.0744,0.0032163725935329,-0.348034900994673,0.0604631001724163,0.0692,-0.00873689982758373,"0~1","3~4",1.60471086368595,2.1018,-0.497089136314045
"185",0.012664909318548,-0.229735962864594,"Sister3",2022-08-22,1,5,0.0114,-0.0744,0.00126490931854802,-0.155335962864594,0.057842363234446,0.0692,-0.011357636765554,"0~1","4~5",1.67396039606625,2.1018,-0.427839603933754
"186",0.0103669367852865,-0.023899752088008,"Sister3",2022-08-22,1,6,0.0114,-0.0744,-0.00103306321471349,0.050500247911992,0.0524806659573432,0.0692,-0.0167193340426568,"0~1","5~6",1.67298552196299,2.1018,-0.428814478037006
"187",0.0110250943806385,0.00920833484693068,"Sister3",2022-08-22,1,7,0.0114,-0.0744,-0.000374905619361546,0.0836083348469307,0.040384167187576,0.0692,-0.028815832812424,"0~1","6~7",1.39725839718872,2.1018,-0.70454160281128
"188",0.0109790139106605,0.0071307604771454,"Sister3",2022-08-22,1,8,0.0114,-0.0744,-0.00042098608933951,0.0815307604771454,0.0417702757189242,0.0692,-0.0274297242810758,"0~1","7~8",1.43136158047593,2.1018,-0.670438419524068
"189",0.0096422016794121,-0.0866703064546759,"Sister3",2022-08-22,2,2,0.0114,-0.0744,-0.0017577983205879,-0.0122703064546759,0.0107603658387585,0.0692,-0.0584396341612415,"1~2","1~2",0.46419901653593,2.1018,-1.63760098346407
"190",0.0109346097114085,-0.247011904948595,"Sister3",2022-08-22,2,3,0.0114,-0.0744,-0.000465390288591537,-0.172611904948595,0.0829796103489864,0.0692,0.0137796103489864,"1~2","2~3",2.28867203668207,2.1018,0.186872036682067
"191",0.0146526443849365,-0.47496483231248,"Sister3",2022-08-22,2,4,0.0114,-0.0744,0.00325264438493649,-0.40056483231248,0.0596110853798221,0.0692,-0.00958891462017785,"1~2","3~4",1.530155871336,2.1018,-0.571644128663997
"192",0.0122792094413087,-0.262872779204194,"Sister3",2022-08-22,2,5,0.0114,-0.0744,0.000879209441308725,-0.188472779204194,0.0523613253249493,0.0692,-0.0168386746750507,"1~2","4~5",1.48242165948477,2.1018,-0.619378340515228
"193",0.00933122566985454,-0.0234523362243687,"Sister3",2022-08-22,2,6,0.0114,-0.0744,-0.00206877433014546,0.0509476637756313,0.0503314269187972,0.0692,-0.0188685730812028,"1~2","5~6",1.58743928366923,2.1018,-0.514360716330772
"194",0.00987067393353124,0.0222406609534725,"Sister3",2022-08-22,2,7,0.0114,-0.0744,-0.00152932606646876,0.0966406609534725,0.0201925548470165,0.0692,-0.0490074451529835,"1~2","6~7",0.833947838028261,2.1018,-1.26785216197174
"195",0.00952631959774816,0.0347063418518147,"Sister3",2022-08-22,2,8,0.0114,-0.0744,-0.00187368040225184,0.109106341851815,0.0283681062233161,0.0692,-0.0408318937766839,"1~2","7~8",1.05785583902055,2.1018,-1.04394416097945
"196",0.0111233887672321,-0.270432631858025,"Sister3",2022-08-22,3,3,0.0114,-0.0744,-0.000276611232767862,-0.196032631858025,0.0881254060812117,0.0692,0.0189254060812117,"2~3","2~3",2.40928482904996,2.1018,0.307484829049959
"197",0.0156651190209258,-0.561338736864022,"Sister3",2022-08-22,3,4,0.0114,-0.0744,0.00426511902092584,-0.486938736864022,0.0753440803289783,0.0692,0.00614408032897827,"2~3","3~4",1.89590964558339,2.1018,-0.205890354416611
"198",0.0131435163361484,-0.340148155841465,"Sister3",2022-08-22,3,5,0.0114,-0.0744,0.00174351633614839,-0.265748155841465,0.0567546844407253,0.0692,-0.0124453155592747,"2~3","4~5",1.54710326513412,2.1018,-0.554696734865875
"199",0.00979039367312283,-0.0742628658879689,"Sister3",2022-08-22,3,6,0.0114,-0.0744,-0.00160960632687717,0.000137134112031104,0.0824585675336524,0.0692,0.0132585675336524,"2~3","5~6",2.41645908669496,2.1018,0.314659086694962
"200",0.0106861327536899,-0.0322170166390927,"Sister3",2022-08-22,3,7,0.0114,-0.0744,-0.000713867246310094,0.0421829833609073,0.0656034909232869,0.0692,-0.00359650907671313,"2~3","6~7",2.02760282263928,2.1018,-0.0741971773607197
"201",0.0103831491338389,-0.018108912196739,"Sister3",2022-08-22,3,8,0.0114,-0.0744,-0.00101685086616114,0.056291087803261,0.0897986358862401,0.0692,0.0205986358862401,"2~3","7~8",2.68679928334539,2.1018,0.584999283345394
"202",0.0162534399450061,-0.599021764907912,"Sister3",2022-08-22,4,4,0.0114,-0.0744,0.00485343994500611,-0.524621764907912,0.0633971928531649,0.0692,-0.00580280714683508,"3~4","3~4",1.55154532064271,2.1018,-0.550254679357294
"203",0.0140373653566182,-0.388509767217379,"Sister3",2022-08-22,4,5,0.0114,-0.0744,0.00263736535661821,-0.314109767217379,0.0516436244342179,0.0692,-0.0175563755657821,"3~4","4~5",1.38487695713519,2.1018,-0.716923042864805
"204",0.0108217222412195,-0.120392567073186,"Sister3",2022-08-22,4,6,0.0114,-0.0744,-0.000578277758780485,-0.0459925670731856,0.0520441965781293,0.0692,-0.0171558034218707,"3~4","5~6",1.57698724104923,2.1018,-0.524812758950767
"205",0.0125529298803888,-0.103762163401701,"Sister3",2022-08-22,4,7,0.0114,-0.0744,0.00115292988038877,-0.0293621634017008,0.0446994123694152,0.0692,-0.0245005876305848,"3~4","6~7",1.44205107734301,2.1018,-0.659748922656993
"206",0.0127410742181618,-0.107688752929813,"Sister3",2022-08-22,4,8,0.0114,-0.0744,0.00134107421816176,-0.0332887529298135,0.0696698238788006,0.0692,0.00046982387880061,"3~4","7~8",2.11740549568817,2.1018,0.0156054956881704
"207",0.0137477872840082,-0.361001821919897,"Sister3",2022-08-22,5,5,0.0114,-0.0744,0.00234778728400816,-0.286601821919897,0.0388771350897821,0.0692,-0.0303228649102179,"4~5","4~5",1.05987108217244,2.1018,-1.04192891782756
"208",0.00965594009461004,-0.0153891126253522,"Sister3",2022-08-22,5,6,0.0114,-0.0744,-0.00174405990538996,0.0590108873746478,0.0680456089729876,0.0692,-0.0011543910270124,"4~5","5~6",2.08255271219978,2.1018,-0.0192472878002157
"209",0.0111883667498859,0.0528012835225903,"Sister3",2022-08-22,5,7,0.0114,-0.0744,-0.000211633250114144,0.12720128352259,0.0408711099721903,0.0692,-0.0283288900278097,"4~5","6~7",1.45840715501865,2.1018,-0.643392844981355
"210",0.0109539680290348,0.0987335619895601,"Sister3",2022-08-22,5,8,0.0114,-0.0744,-0.000446031970965169,0.17313356198956,0.0848761517711621,0.0692,0.0156761517711621,"4~5","7~8",2.68614679659488,2.1018,0.584346796594877
"211",0.00903255308397271,0.03726448456753,"Sister3",2022-08-22,6,6,0.0114,-0.0744,-0.00236744691602729,0.11166448456753,0.0780421396872305,0.0692,0.00884213968723048,"5~6","5~6",2.38828118939002,2.1018,0.286481189390016
"212",0.0100868918133039,0.181519293487363,"Sister3",2022-08-22,6,7,0.0114,-0.0744,-0.00131310818669607,0.255919293487363,0.0571958101394362,0.0692,-0.0120041898605638,"5~6","6~7",1.99815224621135,2.1018,-0.103647753788654
"213",0.00914811884369797,0.299547051346119,"Sister3",2022-08-22,6,8,0.0114,-0.0744,-0.00225188115630203,0.373947051346119,0.0657259998686008,0.0692,-0.00347400013139922,"5~6","7~8",2.32114825657818,2.1018,0.219348256578185
"214",0.0102522752758405,0.204147087689561,"Sister3",2022-08-22,7,7,0.0114,-0.0744,-0.00114772472415949,0.278547087689561,0.0437375514054663,0.0692,-0.0254624485945337,"6~7","6~7",1.66187240808484,2.1018,-0.439927591915155
"215",0.00931495358823221,0.367238987576423,"Sister3",2022-08-22,7,8,0.0114,-0.0744,-0.00208504641176779,0.441638987576423,0.048052688314305,0.0692,-0.021147311685695,"6~7","7~8",1.91616531894493,2.1018,-0.185634681055071
"216",0.00918770092656421,0.389380669169271,"Sister3",2022-08-22,8,8,0.0114,-0.0744,-0.00221229907343579,0.463780669169271,0.0894590419267857,0.0692,0.0202590419267857,"7~8","7~8",3.05284272620972,2.1018,0.951042726209718
